,study_id,title,type,enrollment_category,enrollment_subcategory,enrollment_value,category,category,group,group_description,value
2555,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B1,Part A: Remdesivir (RDV) for 5 Days,47
2556,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B2,Part A: Remdesivir for 10 Days,38
2557,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),328
2558,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B4,Part B: Remdesivir for 10 Days (Extension Group),1341
2559,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B5,Total,1754
2560,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B1,Part A: Remdesivir (RDV) for 5 Days,152
2561,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B2,Part A: Remdesivir for 10 Days,150
2562,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),478
2563,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B4,Part B: Remdesivir for 10 Days (Extension Group),2123
2564,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B5,Total,2903
2565,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B1,Part A: Remdesivir (RDV) for 5 Days,1
2566,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B2,Part A: Remdesivir for 10 Days,9
2567,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),37
2568,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B4,Part B: Remdesivir for 10 Days (Extension Group),129
2569,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B5,Total,176
2570,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B1,Part A: Remdesivir (RDV) for 5 Days,0
2571,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B2,Part A: Remdesivir for 10 Days,0
2572,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),1
2573,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B4,Part B: Remdesivir for 10 Days (Extension Group),4
2574,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,"race/ethnicity, customized","race/ethnicity, customized",B5,Total,5
2575,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,118
2576,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,111
2577,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),722
2578,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),2927
2579,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,3878
2580,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,31
2581,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,30
2582,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),27
2583,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),134
2584,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,222
2585,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,39
2586,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,38
2587,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),16
2588,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),108
2589,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,201
2590,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,0
2591,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,0
2592,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),33
2593,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),144
2594,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,177
2595,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,0
2596,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,0
2597,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),5
2598,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),83
2599,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,88
2600,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,1
2601,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,8
2602,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B3,Part B: Remdesivir for 10 Days (Mechanically Ventilated Group),7
2603,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B4,Part B: Remdesivir for 10 Days (Extension Group),44
2604,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B5,Total,60
2605,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B1,Part A: Remdesivir (RDV) for 5 Days,0
2606,2,Study to Evaluate the Safety and Antiviral Activity of Remdesivir (GS-5734™) in Participants With Severe Coronavirus Disease (COVID-19),Interventional,eligibility,minimum_age,12 Years,enrollment region,enrollment region,B2,Part A: Remdesivir for 10 Days,0
